Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,GPA_Change,GPA_Change_Category,Total_Study_Hours,AI_Study_Ratio,AI_Study_Ratio_Percent,AI_Hours_Group,AI_Usage_Intensity,Traditional_Study_Group,Study_Profile
139676,Business,Sophomore,3.03,16.71,Copywriting/Drafting,Beginner,3,True,9.94,7,Allowed_With_Citation,2,2.977,58.81,Medium,-0.052999999999999936,Declined,26.65,0.627016885553471,62.701688555347104,15h+,Very High,5-10h,AI-Heavy
139677,Humanities,Freshman,2.436,7.2,Copywriting/Drafting,Advanced,3,True,14.22,5,Actively_Encouraged,8,2.599,63.73,Low,0.16300000000000026,Improved,21.42,0.3361344537815126,33.613445378151255,5-10h,Moderate,10-15h,Balanced
139678,Arts,Senior,2.295,3.07,Copywriting/Drafting,Intermediate,4,False,13.36,3,Allowed_With_Citation,3,2.655,74.83,High,0.3599999999999999,Improved,16.43,0.18685331710286063,18.685331710286064,2-5h,Low,10-15h,Mostly Traditional
139679,Humanities,Graduate,3.294,2.93,Copywriting/Drafting,Beginner,1,True,15.91,4,Allowed_With_Citation,1,3.825,90.05,Low,0.5310000000000001,Improved,18.84,0.15552016985138006,15.552016985138007,2-5h,Low,15-20h,Mostly Traditional
139680,Medical,Junior,3.433,9.87,Summarizing_Reading,Intermediate,2,True,8.83,2,Allowed_With_Citation,2,3.742,67.8,Medium,0.30900000000000016,Improved,18.7,0.5278074866310161,52.780748663101605,5-10h,Moderate,5-10h,AI-Heavy
139681,STEM,Senior,2.62,7.66,Ideation,Advanced,4,False,9.12,4,Allowed_With_Citation,7,2.954,81.65,Medium,0.3340000000000001,Improved,16.78,0.4564958283671037,45.649582836710366,5-10h,Moderate,5-10h,Balanced
139682,STEM,Senior,3.844,10.15,Ideation,Advanced,4,False,10.71,3,Strict_Ban,4,4.0,73.22,Low,0.15600000000000014,Improved,20.86,0.4865771812080537,48.65771812080537,10-15h,Moderate,10-15h,Balanced
139683,Business,Graduate,2.11,4.78,Ideation,Beginner,3,True,20.83,4,Allowed_With_Citation,6,2.559,71.76,Medium,0.4490000000000003,Improved,25.61,0.1866458414681765,18.66458414681765,2-5h,Low,20h+,Mostly Traditional
139684,Medical,Freshman,3.667,3.24,Direct_Answer_Generation,Beginner,3,False,17.17,4,Allowed_With_Citation,2,3.66,66.2,Low,-0.006999999999999673,Stable,20.410000000000004,0.15874571288584025,15.874571288584024,2-5h,Low,15-20h,Mostly Traditional
139685,Arts,Graduate,3.483,1.34,Debugging/Troubleshooting,Intermediate,5,True,11.21,2,Allowed_With_Citation,1,3.811,80.78,Medium,0.32799999999999985,Improved,12.55,0.10677290836653386,10.677290836653386,0-2h,Very Low,10-15h,Mostly Traditional
139686,Humanities,Graduate,3.616,0.33,Copywriting/Drafting,Intermediate,3,False,7.73,2,Actively_Encouraged,8,3.719,81.89,Medium,0.10299999999999976,Improved,8.06,0.04094292803970223,4.094292803970223,0-2h,Very Low,5-10h,Mostly Traditional
139687,STEM,Graduate,3.105,5.51,Ideation,Intermediate,3,True,12.26,2,Actively_Encouraged,3,3.457,70.61,Low,0.35199999999999987,Improved,17.77,0.3100731570061902,31.00731570061902,5-10h,Moderate,10-15h,Balanced
139688,STEM,Graduate,3.394,3.17,Copywriting/Drafting,Beginner,2,True,11.46,1,Actively_Encouraged,4,3.636,74.75,Medium,0.242,Improved,14.63,0.21667805878332191,21.667805878332192,2-5h,Low,10-15h,Mostly Traditional
139689,Business,Junior,3.811,1.42,Debugging/Troubleshooting,Intermediate,1,True,6.38,2,Allowed_With_Citation,1,4.0,71.62,High,0.18900000000000006,Improved,7.8,0.18205128205128204,18.205128205128204,0-2h,Very Low,5-10h,Mostly Traditional
139690,Humanities,Freshman,3.352,3.23,Ideation,Beginner,3,False,8.25,3,Strict_Ban,3,3.47,75.73,Medium,0.11800000000000033,Improved,11.48,0.28135888501742157,28.13588850174216,2-5h,Low,5-10h,Balanced
139691,Humanities,Senior,2.47,11.97,Summarizing_Reading,Beginner,2,False,14.42,3,Allowed_With_Citation,1,2.803,96.43,Medium,0.33299999999999974,Improved,26.39,0.4535809018567639,45.35809018567639,10-15h,Moderate,10-15h,Balanced
139692,Business,Freshman,2.706,9.71,Copywriting/Drafting,Beginner,2,False,17.0,3,Strict_Ban,4,2.974,77.91,Medium,0.26800000000000024,Improved,26.71,0.36353425683264695,36.353425683264696,5-10h,Moderate,15-20h,Balanced
139693,Business,Senior,3.636,21.52,Ideation,Beginner,1,True,7.1,4,Allowed_With_Citation,2,3.909,73.19,High,0.2729999999999997,Improved,28.619999999999997,0.7519217330538086,75.19217330538086,15h+,Very High,5-10h,AI-Heavy
139694,Business,Junior,3.255,0.1,Copywriting/Drafting,Intermediate,3,False,18.64,3,Actively_Encouraged,7,3.444,78.24,Low,0.18900000000000006,Improved,18.740000000000002,0.005336179295624333,0.5336179295624333,0-2h,Very Low,15-20h,Mostly Traditional
139695,STEM,Freshman,2.789,7.34,Debugging/Troubleshooting,Advanced,4,False,22.16,3,Allowed_With_Citation,1,2.863,76.81,Medium,0.07399999999999984,Improved,29.5,0.2488135593220339,24.881355932203387,5-10h,Moderate,20h+,Mostly Traditional
139696,Business,Junior,2.725,2.23,Ideation,Intermediate,2,True,17.31,4,Strict_Ban,6,2.794,74.18,Low,0.06899999999999995,Improved,19.54,0.11412487205731832,11.412487205731832,2-5h,Low,15-20h,Mostly Traditional
139697,STEM,Senior,2.612,19.11,Summarizing_Reading,Advanced,4,True,2.27,5,Actively_Encouraged,8,3.103,95.18,Medium,0.4910000000000001,Improved,21.38,0.8938260056127222,89.38260056127221,15h+,Very High,0-5h,AI-Heavy
139698,STEM,Freshman,2.328,0.61,Summarizing_Reading,Beginner,1,True,16.83,4,Strict_Ban,3,2.484,46.23,Medium,0.15600000000000014,Improved,17.439999999999998,0.03497706422018349,3.497706422018349,0-2h,Very Low,15-20h,Mostly Traditional
139699,Arts,Freshman,3.409,4.67,Ideation,Intermediate,4,False,7.49,2,Strict_Ban,1,3.515,67.33,Low,0.10600000000000032,Improved,12.16,0.3840460526315789,38.40460526315789,2-5h,Low,5-10h,Balanced
139700,Business,Junior,3.099,13.68,Copywriting/Drafting,Intermediate,5,True,10.22,7,Allowed_With_Citation,1,3.402,86.35,Medium,0.30299999999999994,Improved,23.9,0.5723849372384937,57.23849372384937,10-15h,Moderate,10-15h,AI-Heavy
139701,Arts,Freshman,2.309,14.71,Direct_Answer_Generation,Beginner,1,False,13.06,4,Allowed_With_Citation,5,2.516,85.65,High,0.20699999999999985,Improved,27.770000000000003,0.5297083183291321,52.97083183291321,10-15h,Moderate,10-15h,AI-Heavy
139702,STEM,Graduate,2.196,12.9,Copywriting/Drafting,Intermediate,2,False,15.84,5,Strict_Ban,6,2.698,52.31,High,0.5019999999999998,Improved,28.740000000000002,0.44885177453027136,44.88517745302714,10-15h,Moderate,15-20h,Balanced
139703,Medical,Senior,3.289,4.76,Debugging/Troubleshooting,Intermediate,2,True,13.0,4,Actively_Encouraged,6,3.485,95.54,Low,0.19599999999999973,Improved,17.759999999999998,0.26801801801801806,26.801801801801805,2-5h,Low,10-15h,Balanced
139704,STEM,Junior,3.549,8.03,Debugging/Troubleshooting,Intermediate,3,True,14.12,2,Allowed_With_Citation,2,3.747,100.0,Medium,0.19799999999999995,Improved,22.15,0.3625282167042889,36.252821670428894,5-10h,Moderate,10-15h,Balanced
139705,Medical,Freshman,2.258,2.22,Summarizing_Reading,Intermediate,1,False,9.47,3,Allowed_With_Citation,4,2.349,58.42,Medium,0.09100000000000019,Improved,11.690000000000001,0.1899059024807528,18.99059024807528,2-5h,Low,5-10h,Mostly Traditional
139706,Humanities,Junior,3.273,4.15,Ideation,Intermediate,3,True,15.14,1,Actively_Encouraged,4,3.453,89.94,Medium,0.17999999999999972,Improved,19.29,0.21513737687921206,21.513737687921207,2-5h,Low,15-20h,Mostly Traditional
139707,STEM,Senior,2.97,14.15,Ideation,Advanced,4,True,8.23,4,Actively_Encouraged,4,3.12,95.14,Medium,0.1499999999999999,Improved,22.380000000000003,0.632260947274352,63.2260947274352,10-15h,Moderate,5-10h,AI-Heavy
139708,STEM,Junior,3.809,22.17,Summarizing_Reading,Advanced,3,True,9.42,8,Strict_Ban,9,4.0,86.12,Medium,0.19099999999999984,Improved,31.590000000000003,0.7018043684710351,70.18043684710351,15h+,Very High,5-10h,AI-Heavy
139709,STEM,Graduate,3.916,28.1,Copywriting/Drafting,Intermediate,3,False,10.01,6,Allowed_With_Citation,3,4.0,80.49,High,0.08400000000000007,Improved,38.11,0.7373392810286015,73.73392810286015,15h+,Very High,10-15h,AI-Heavy
139710,Humanities,Senior,3.02,7.8,Debugging/Troubleshooting,Beginner,2,True,21.34,1,Allowed_With_Citation,6,3.587,86.62,Low,0.5670000000000002,Improved,29.14,0.2676733013040494,26.767330130404943,5-10h,Moderate,20h+,Balanced
139711,Medical,Sophomore,2.46,9.18,Summarizing_Reading,Intermediate,2,True,10.12,4,Allowed_With_Citation,9,2.623,50.42,Medium,0.16300000000000026,Improved,19.299999999999997,0.4756476683937824,47.564766839378244,5-10h,Moderate,10-15h,Balanced
139712,Humanities,Senior,2.393,0.69,Copywriting/Drafting,Beginner,3,False,7.82,2,Strict_Ban,1,2.334,63.35,Medium,-0.05899999999999972,Declined,8.51,0.08108108108108107,8.108108108108107,0-2h,Very Low,5-10h,Mostly Traditional
139713,Business,Junior,3.272,0.77,Ideation,Beginner,2,False,8.51,2,Actively_Encouraged,4,3.278,64.27,Low,0.006000000000000227,Stable,9.28,0.08297413793103449,8.297413793103448,0-2h,Very Low,5-10h,Mostly Traditional
139714,Medical,Graduate,2.428,12.85,Summarizing_Reading,Advanced,5,False,9.46,4,Allowed_With_Citation,4,2.761,69.29,Medium,0.3330000000000002,Improved,22.310000000000002,0.5759748991483639,57.59748991483639,10-15h,Moderate,5-10h,AI-Heavy
139715,Business,Junior,2.858,1.33,Debugging/Troubleshooting,Beginner,2,False,13.01,2,Actively_Encouraged,1,3.257,74.02,Medium,0.399,Improved,14.34,0.09274755927475593,9.274755927475594,0-2h,Very Low,10-15h,Mostly Traditional
139716,Humanities,Junior,2.861,5.45,Copywriting/Drafting,Intermediate,2,False,17.15,4,Allowed_With_Citation,5,3.25,76.6,Low,0.3889999999999998,Improved,22.599999999999998,0.24115044247787615,24.115044247787615,5-10h,Moderate,15-20h,Mostly Traditional
139717,Medical,Junior,2.988,8.48,Copywriting/Drafting,Intermediate,3,True,9.59,3,Actively_Encouraged,4,3.282,68.68,High,0.29400000000000004,Improved,18.07,0.4692861095738794,46.92861095738794,5-10h,Moderate,5-10h,Balanced
139718,STEM,Sophomore,3.229,17.55,Debugging/Troubleshooting,Beginner,3,False,9.32,4,Strict_Ban,8,3.271,64.74,High,0.041999999999999815,Stable,26.87,0.6531447711202084,65.31447711202084,15h+,Very High,5-10h,AI-Heavy
139719,Business,Freshman,2.951,7.0,Summarizing_Reading,Beginner,3,False,14.85,4,Allowed_With_Citation,1,3.244,90.55,Low,0.29300000000000015,Improved,21.85,0.3203661327231121,32.03661327231121,5-10h,Moderate,10-15h,Balanced
139720,Arts,Sophomore,3.541,3.59,Direct_Answer_Generation,Advanced,3,True,12.09,5,Strict_Ban,2,4.0,100.0,Medium,0.4590000000000001,Improved,15.68,0.22895408163265304,22.895408163265305,2-5h,Low,10-15h,Mostly Traditional
139721,STEM,Sophomore,3.28,18.37,Ideation,Intermediate,2,True,21.63,6,Allowed_With_Citation,1,3.621,67.71,High,0.3410000000000002,Improved,40.0,0.45925000000000005,45.925000000000004,15h+,Very High,20h+,Balanced
139722,Business,Freshman,3.296,1.45,Ideation,Beginner,3,True,6.0,1,Allowed_With_Citation,2,3.494,94.07,Medium,0.1980000000000004,Improved,7.45,0.19463087248322147,19.463087248322147,0-2h,Very Low,5-10h,Mostly Traditional
139723,STEM,Senior,3.132,11.87,Debugging/Troubleshooting,Intermediate,2,True,12.67,5,Actively_Encouraged,5,3.505,74.25,Medium,0.3729999999999998,Improved,24.54,0.4837000814995925,48.37000814995925,10-15h,Moderate,10-15h,Balanced
139724,STEM,Freshman,2.53,9.33,Direct_Answer_Generation,Intermediate,5,False,7.33,4,Actively_Encouraged,3,2.801,88.43,High,0.27100000000000035,Improved,16.66,0.5600240096038416,56.00240096038416,5-10h,Moderate,5-10h,AI-Heavy
139725,STEM,Graduate,2.858,3.03,Debugging/Troubleshooting,Advanced,5,False,9.65,2,Strict_Ban,5,3.183,76.46,Medium,0.32499999999999973,Improved,12.68,0.2389589905362776,23.89589905362776,2-5h,Low,5-10h,Mostly Traditional
139726,Medical,Freshman,3.057,1.39,Summarizing_Reading,Advanced,4,True,6.4,1,Actively_Encouraged,7,3.399,68.11,Medium,0.3420000000000001,Improved,7.79,0.1784338896020539,17.843388960205388,0-2h,Very Low,5-10h,Mostly Traditional
139727,Medical,Freshman,2.637,7.69,Direct_Answer_Generation,Intermediate,2,True,1.89,2,Allowed_With_Citation,3,2.745,46.18,High,0.1080000000000001,Improved,9.58,0.802713987473904,80.27139874739039,5-10h,Moderate,0-5h,AI-Heavy
139728,STEM,Graduate,3.245,6.96,Debugging/Troubleshooting,Advanced,4,False,8.86,2,Strict_Ban,2,3.685,93.92,Medium,0.43999999999999995,Improved,15.82,0.43994943109987356,43.994943109987354,5-10h,Moderate,5-10h,Balanced
139729,STEM,Graduate,2.476,0.67,Debugging/Troubleshooting,Beginner,2,True,4.81,1,Allowed_With_Citation,2,2.55,64.87,High,0.07399999999999984,Improved,5.4799999999999995,0.12226277372262775,12.226277372262775,0-2h,Very Low,0-5h,Mostly Traditional
139730,Humanities,Freshman,3.206,0.47,Copywriting/Drafting,Advanced,4,False,23.7,3,Strict_Ban,6,3.735,90.02,Medium,0.5289999999999999,Improved,24.169999999999998,0.019445593711212246,1.9445593711212246,0-2h,Very Low,20h+,Mostly Traditional
139731,Business,Freshman,3.587,0.35,Ideation,Intermediate,1,True,8.6,1,Allowed_With_Citation,2,3.723,71.4,Low,0.13599999999999968,Improved,8.95,0.03910614525139665,3.910614525139665,0-2h,Very Low,5-10h,Mostly Traditional
139732,Arts,Freshman,3.207,26.4,Copywriting/Drafting,Beginner,2,True,5.27,6,Strict_Ban,8,3.217,68.31,Low,0.010000000000000231,Stable,31.669999999999998,0.8335964635301547,83.35964635301548,15h+,Very High,5-10h,AI-Heavy
139733,Medical,Junior,2.78,1.26,Summarizing_Reading,Advanced,3,False,6.97,2,Allowed_With_Citation,1,2.667,76.68,Low,-0.11299999999999999,Declined,8.23,0.15309842041312272,15.309842041312272,0-2h,Very Low,5-10h,Mostly Traditional
139734,Arts,Sophomore,3.565,11.1,Direct_Answer_Generation,Beginner,2,False,11.66,5,Actively_Encouraged,6,3.791,91.73,High,0.22599999999999998,Improved,22.759999999999998,0.48769771528998246,48.76977152899825,10-15h,Moderate,10-15h,Balanced
139735,Business,Sophomore,3.588,19.58,Ideation,Beginner,2,True,15.67,6,Allowed_With_Citation,2,4.0,89.37,High,0.4119999999999999,Improved,35.25,0.5554609929078014,55.546099290780134,15h+,Very High,15-20h,AI-Heavy
139736,STEM,Senior,3.448,11.74,Debugging/Troubleshooting,Advanced,3,True,11.12,4,Actively_Encouraged,5,3.943,78.93,Medium,0.4950000000000001,Improved,22.86,0.5135608048993876,51.35608048993876,10-15h,Moderate,10-15h,AI-Heavy
139737,STEM,Graduate,3.17,1.92,Debugging/Troubleshooting,Advanced,3,False,11.51,3,Allowed_With_Citation,6,3.586,78.89,High,0.4159999999999999,Improved,13.43,0.14296351451973194,14.296351451973194,0-2h,Very Low,10-15h,Mostly Traditional
139738,Business,Graduate,3.255,8.6,Ideation,Beginner,2,False,11.85,1,Strict_Ban,1,3.415,89.94,High,0.16000000000000014,Improved,20.45,0.42053789731051344,42.053789731051346,5-10h,Moderate,10-15h,Balanced
139739,Business,Junior,3.118,0.79,Direct_Answer_Generation,Intermediate,2,True,14.07,1,Allowed_With_Citation,1,3.477,73.89,Low,0.359,Improved,14.86,0.0531628532974428,5.3162853297442805,0-2h,Very Low,10-15h,Mostly Traditional
139740,Arts,Sophomore,3.603,0.39,Copywriting/Drafting,Intermediate,3,False,6.4,2,Strict_Ban,5,3.832,72.08,Low,0.22899999999999965,Improved,6.79,0.057437407952871875,5.743740795287187,0-2h,Very Low,5-10h,Mostly Traditional
139741,Humanities,Junior,2.963,4.34,Copywriting/Drafting,Beginner,2,True,12.67,2,Allowed_With_Citation,3,3.435,80.58,Medium,0.472,Improved,17.009999999999998,0.2551440329218107,25.514403292181072,2-5h,Low,10-15h,Balanced
139742,STEM,Graduate,3.522,3.34,Debugging/Troubleshooting,Beginner,3,False,24.76,2,Allowed_With_Citation,1,3.841,64.84,Low,0.3190000000000004,Improved,28.1,0.1188612099644128,11.88612099644128,2-5h,Low,20h+,Mostly Traditional
139743,Humanities,Freshman,2.728,12.36,Ideation,Beginner,2,True,17.42,5,Actively_Encouraged,5,2.965,63.88,High,0.23699999999999966,Improved,29.78,0.4150436534586971,41.50436534586971,10-15h,Moderate,15-20h,Balanced
139744,Medical,Graduate,3.896,0.7,Summarizing_Reading,Beginner,2,False,9.93,3,Allowed_With_Citation,5,3.997,63.04,High,0.10099999999999998,Improved,10.629999999999999,0.0658513640639699,6.585136406396989,0-2h,Very Low,5-10h,Mostly Traditional
139745,Arts,Sophomore,2.37,0.87,Summarizing_Reading,Intermediate,2,False,17.39,2,Allowed_With_Citation,6,2.211,81.72,Low,-0.15900000000000025,Declined,18.26,0.04764512595837896,4.764512595837896,0-2h,Very Low,15-20h,Mostly Traditional
139746,STEM,Sophomore,3.004,3.78,Summarizing_Reading,Advanced,3,True,19.31,3,Actively_Encouraged,2,3.447,90.1,Low,0.44300000000000006,Improved,23.09,0.16370723256821135,16.370723256821133,2-5h,Low,15-20h,Mostly Traditional
139747,Medical,Sophomore,3.433,2.48,Copywriting/Drafting,Beginner,3,False,8.68,2,Allowed_With_Citation,3,3.568,72.76,Low,0.13500000000000023,Improved,11.16,0.2222222222222222,22.22222222222222,2-5h,Low,5-10h,Mostly Traditional
139748,Humanities,Graduate,2.237,3.37,Copywriting/Drafting,Intermediate,5,False,2.82,4,Allowed_With_Citation,4,2.38,83.8,High,0.1429999999999998,Improved,6.1899999999999995,0.544426494345719,54.4426494345719,2-5h,Low,0-5h,AI-Heavy
139749,Humanities,Freshman,1.977,2.58,Copywriting/Drafting,Intermediate,4,False,12.51,5,Actively_Encouraged,1,2.139,65.48,Medium,0.1619999999999997,Improved,15.09,0.17097415506958252,17.097415506958253,2-5h,Low,10-15h,Mostly Traditional
139750,Humanities,Sophomore,3.06,7.6,Copywriting/Drafting,Intermediate,3,False,13.31,5,Allowed_With_Citation,7,3.554,69.67,Medium,0.4939999999999998,Improved,20.91,0.3634624581539933,36.34624581539933,5-10h,Moderate,10-15h,Balanced
139751,Business,Senior,2.386,36.72,Summarizing_Reading,Advanced,4,True,10.77,9,Allowed_With_Citation,3,2.888,100.0,High,0.5019999999999998,Improved,47.489999999999995,0.7732154137713203,77.32154137713204,15h+,Very High,10-15h,AI-Heavy
139752,Business,Graduate,3.356,3.62,Summarizing_Reading,Advanced,4,False,18.77,1,Allowed_With_Citation,2,3.603,98.25,Low,0.24700000000000033,Improved,22.39,0.16167932112550246,16.167932112550247,2-5h,Low,15-20h,Mostly Traditional
139753,Business,Freshman,3.26,18.51,Ideation,Intermediate,4,True,11.99,3,Actively_Encouraged,1,3.481,83.35,Medium,0.22100000000000009,Improved,30.5,0.6068852459016394,60.68852459016394,15h+,Very High,10-15h,AI-Heavy
139754,Business,Junior,3.598,3.83,Copywriting/Drafting,Intermediate,3,True,10.13,4,Actively_Encouraged,1,3.924,96.13,Low,0.32600000000000007,Improved,13.96,0.27435530085959886,27.435530085959886,2-5h,Low,10-15h,Balanced
139755,STEM,Graduate,2.31,14.94,Ideation,Advanced,3,False,1.0,4,Actively_Encouraged,2,2.362,78.87,High,0.052000000000000046,Improved,15.94,0.9372647427854455,93.72647427854454,10-15h,Moderate,0-5h,AI-Heavy
139756,STEM,Graduate,3.494,5.26,Debugging/Troubleshooting,Beginner,2,False,12.73,5,Allowed_With_Citation,5,3.748,73.52,High,0.254,Improved,17.990000000000002,0.29238465814341297,29.238465814341296,5-10h,Moderate,10-15h,Balanced
139757,Arts,Graduate,3.641,17.92,Ideation,Advanced,3,False,6.78,5,Allowed_With_Citation,3,3.776,88.56,Medium,0.1349999999999998,Improved,24.700000000000003,0.7255060728744939,72.55060728744938,15h+,Very High,5-10h,AI-Heavy
139758,Business,Graduate,3.081,11.43,Ideation,Advanced,3,False,19.18,3,Allowed_With_Citation,4,3.36,89.59,Medium,0.2789999999999999,Improved,30.61,0.3734073832081019,37.34073832081019,10-15h,Moderate,15-20h,Balanced
139759,Humanities,Sophomore,2.174,3.47,Copywriting/Drafting,Advanced,5,True,17.04,3,Allowed_With_Citation,6,2.468,94.12,Low,0.29400000000000004,Improved,20.509999999999998,0.16918576304241836,16.918576304241835,2-5h,Low,15-20h,Mostly Traditional
139760,STEM,Freshman,2.381,2.8,Copywriting/Drafting,Intermediate,2,False,13.66,3,Strict_Ban,2,2.419,64.57,Low,0.038000000000000256,Stable,16.46,0.17010935601458077,17.010935601458076,2-5h,Low,10-15h,Mostly Traditional
139761,STEM,Graduate,3.793,12.95,Summarizing_Reading,Advanced,4,True,1.0,6,Strict_Ban,9,3.949,86.42,High,0.1559999999999997,Improved,13.95,0.9283154121863799,92.831541218638,10-15h,Moderate,0-5h,AI-Heavy
139762,Humanities,Senior,3.761,7.18,Summarizing_Reading,Advanced,5,True,16.62,6,Allowed_With_Citation,3,4.0,92.23,Medium,0.23899999999999988,Improved,23.8,0.30168067226890755,30.168067226890756,5-10h,Moderate,15-20h,Balanced
139763,STEM,Sophomore,3.133,0.23,Ideation,Advanced,5,False,12.14,2,Actively_Encouraged,1,3.292,58.28,Medium,0.1589999999999998,Improved,12.370000000000001,0.018593371059013743,1.8593371059013744,0-2h,Very Low,10-15h,Mostly Traditional
139764,Humanities,Senior,3.557,2.48,Copywriting/Drafting,Intermediate,4,False,8.11,4,Allowed_With_Citation,3,4.0,76.4,High,0.44300000000000006,Improved,10.59,0.23418319169027385,23.418319169027384,2-5h,Low,5-10h,Mostly Traditional
139765,Arts,Sophomore,3.254,4.42,Direct_Answer_Generation,Intermediate,3,False,10.98,1,Actively_Encouraged,6,3.549,77.83,High,0.29499999999999993,Improved,15.4,0.287012987012987,28.7012987012987,2-5h,Low,10-15h,Balanced
139766,STEM,Junior,3.844,9.71,Debugging/Troubleshooting,Intermediate,2,False,16.84,5,Strict_Ban,3,4.0,84.85,Medium,0.15600000000000014,Improved,26.55,0.3657250470809793,36.57250470809793,5-10h,Moderate,15-20h,Balanced
